Номер теста;Задержка включения (us);СРЕДНЯЯ задержка включения (us);Задержка спада (us);СРЕДНЯЯ задержка спада (us);Длительность ответа (us);СРЕДНЯЯ длительность ответа (us)
2065;2198;990;199;1433;248002;250444
2066;11;990;14;1432;250006;250444
2067;11;989;14;1431;250006;250444
2068;2202;990;4169;1433;251968;250444
2069;15;990;18;1432;250006;250444
2070;2161;990;145;1431;247986;250443
2071;2173;991;9;1431;247838;250442
2072;15;990;129;1430;250117;250442
2073;732;990;14;1429;249283;250441
2074;1681;990;9;1429;248331;250440
2075;12;990;4086;1430;254074;250442
2076;11;990;4095;1431;254087;250444
2077;15;989;133;1431;250121;250443
2078;12;989;71;1430;250059;250443
2079;2087;989;55;1429;247971;250442
2080;2161;990;4053;1431;251894;250443
2081;253;989;4045;1432;253795;250444
2082;2063;990;4041;1433;251978;250445
2083;15;989;4021;1434;254009;250447
2084;11;989;4025;1436;254017;250449
2085;20;988;26;1435;250009;250448
2086;2018;989;4004;1436;251987;250449
2087;7;988;3985;1437;253982;250451
2088;1986;989;13;1437;248028;250450
2089;1978;989;3977;1438;252000;250450
2090;11;989;3969;1439;253961;250452
2091;1970;989;3964;1440;251996;250453
2092;2429;990;13;1440;247585;250451
2093;1941;991;13;1439;248074;250450
2094;7;990;3918;1440;253915;250452
2095;1925;991;10;1439;248087;250451
2096;7;990;17;1439;250010;250451
2097;1904;991;17;1438;248116;250449
2098;1896;991;9;1437;248116;250448
2099;1883;991;3885;1439;252005;250449
2100;15;991;3869;1440;253857;250451
2101;11;990;3860;1441;253852;250452
2102;7;990;3364;1442;253361;250454
2103;2853;991;13;1441;247161;250452
2104;11;990;14;1440;250006;250452
2105;15;990;829;1440;250817;250452
2106;1821;990;14;1439;248193;250451
2107;1809;991;3806;1441;251998;250452
2108;1801;991;17;1440;248217;250451
2109;15;991;14;1439;250002;250450
2110;11;990;3773;1440;253765;250452
2111;11;990;18;1440;250010;250452
2112;1772;990;3752;1441;251981;250453
2113;1768;990;3751;1442;251985;250453
2114;1751;991;3743;1443;251994;250454
2115;1747;991;3731;1444;251986;250455
2116;7;991;3730;1445;253727;250456
2117;1718;991;14;1444;248298;250455
2118;1718;991;9;1444;248294;250454
2119;1706;992;17;1443;248314;250453
2120;11;991;3694;1444;253686;250455
2121;1698;992;13;1443;248318;250454
2122;11;991;18;1443;250010;250454
2123;11;991;14;1442;250006;250453
2124;1661;991;13;1441;248352;250452
2125;16;991;3643;1443;253631;250454
2126;15;990;14;1442;250002;250454
2127;1623;990;18;1441;248395;250453
2128;1867;991;9;1440;248142;250452
2129;11;990;9;1440;250001;250451
2130;1607;991;3593;1441;251987;250452
2131;1619;991;3589;1442;251970;250453
2132;6800;994;3576;1443;246777;250451
2133;1586;994;13;1442;248428;250450
2134;11;993;3556;1443;253548;250452
2135;15;993;14;1442;250002;250451
2136;1549;993;13;1442;248466;250450
2137;7;993;13;1441;250010;250450
2138;1533;993;9;1440;248478;250449
2139;20;993;9;1440;249992;250449
2140;11;992;3506;1441;253498;250450
2141;16;992;3493;1442;253481;250452
2142;1487;992;3481;1443;251997;250453
2143;11;991;3473;1444;253465;250454
2144;2606;992;9;1443;247405;250453
2145;15;992;3460;1444;253448;250454
2146;1446;992;9;1443;248563;250453
2147;1442;992;3435;1444;251993;250454
2148;1442;992;3422;1445;251980;250455
2149;15;992;3427;1446;253415;250456
2150;7;991;3410;1447;253407;250457
2151;1413;992;13;1446;248600;250456
2152;5418;994;14;1446;244599;250454
2153;12;993;3385;1446;253373;250455
2154;15;993;14;1446;250002;250455
2155;2379;993;17;1445;247640;250454
2156;7;993;17;1444;250014;250453
2157;2350;994;13;1444;247665;250452
2158;2346;994;337;1443;247993;250451
2159;11;994;14;1443;250006;250451
2160;2326;994;13;1442;247690;250449
2161;11;994;9;1441;250001;250449
2162;7;993;299;1441;250296;250449
2163;2292;994;14;1440;247725;250448
2164;2293;995;9;1439;247720;250447
2165;2284;995;274;1439;247994;250445
2166;2272;996;265;1438;247993;250444
2167;2264;996;249;1438;247985;250443
2168;2259;997;253;1437;247994;250442
2169;2259;998;17;1437;247758;250441
2170;2259;998;17;1436;247758;250440
2171;2251;999;9;1435;247758;250438
2172;15;998;9;1435;249997;250438
2173;1145;998;4215;1436;253071;250439
2174;12;998;13;1435;250001;250439
2175;2218;998;207;1435;247990;250438
2176;11;998;9;1434;250001;250438
2177;963;998;9;1433;249047;250437
2178;11;998;162;1433;250154;250437
2179;2156;998;13;1432;247859;250436
2180;11;998;14;1432;250006;250436
2181;2140;998;13;1431;247876;250435
2182;2124;999;699;1431;248578;250434
2183;11;998;14;1430;250006;250433
2184;1104;998;9;1429;248907;250433
2185;15;998;3094;1430;253082;250434
2186;2099;998;83;1429;247987;250433
2187;16;998;87;1429;250075;250433
2188;2063;998;71;1428;248008;250432
2189;2058;999;4070;1429;252012;250432
2190;7;998;42;1429;250039;250432
2191;11;998;63;1428;250055;250432
2192;7;997;25;1427;250022;250432
2193;7;997;4020;1429;254013;250433
2194;2018;997;21;1428;248004;250432
2195;16;997;17;1427;250005;250432
2196;2054;998;3993;1429;251939;250433
2197;1995;998;3981;1430;251987;250434
2198;15;998;3965;1431;253953;250435
2199;16;997;3960;1432;253948;250437
2200;1966;998;13;1431;248049;250436
2201;1953;998;13;1431;248062;250435
2202;11;998;3931;1432;253923;250436
2203;7;997;3926;1433;253923;250438
2204;1933;997;13;1432;248082;250437
2205;15;997;14;1432;250002;250436
2206;16;997;17;1431;250005;250436
2207;7;996;13;1430;250006;250436
2208;16;996;13;1430;250001;250436
2209;15;995;9;1429;249997;250436
2210;7;995;13;1428;250010;250435
2211;11;994;3852;1430;253844;250437
2212;11;994;3856;1431;253848;250439
2213;1842;994;3835;1432;251993;250439
2214;191;994;13;1431;249822;250439
2215;11;993;14;1430;250006;250439
2216;1830;994;9;1430;248179;250438
2217;7;993;13;1429;250006;250438
2218;1797;994;9;1429;248213;250437
2219;11;993;3785;1430;253777;250438
2220;11;993;3769;1431;253761;250440
2221;7;992;17;1430;250014;250439
2222;15;992;3852;1431;253840;250441
2223;678;992;3777;1432;253101;250442
2224;7;991;3735;1433;253728;250444
2225;1755;992;3731;1434;251978;250444
2226;20;991;3723;1435;253706;250446
2227;15;991;3702;1436;253690;250447
2228;15;990;14;1436;250002;250447
2229;1698;991;9;1435;248314;250446
2230;12;990;3680;1436;253668;250447
2231;11;990;3677;1437;253669;250449
2232;11;989;583;1437;250575;250449
2233;661;989;9;1436;249351;250448
2234;649;989;14;1435;249368;250448
2235;11;989;14;1435;250006;250448
2236;15;988;2614;1435;252602;250449
2237;7;988;3614;1436;253611;250450
2238;1619;988;3610;1437;251991;250451
2239;1599;988;9;1437;248411;250450
2240;1595;989;9;1436;248415;250449
2241;12;988;13;1435;250001;250449
2242;15;988;3569;1436;253557;250450
2243;11;987;14;1436;250006;250450
2244;20;987;3552;1437;253535;250451
2245;12;987;9;1436;249997;250451
2246;1549;987;3535;1437;251988;250452
2247;7;986;9;1436;250006;250452
2248;11;986;9;1436;250001;250451
2249;11;985;18;1435;250010;250451
2250;1508;986;3490;1436;251984;250452
2251;7;985;13;1435;250010;250452
2252;15;985;3473;1436;253461;250453
2253;11;984;3465;1437;253457;250454
2254;15;984;14;1436;250002;250454
2255;11;984;9;1436;250001;250454
2256;1442;984;13;1435;248571;250453
2257;1438;984;3443;1436;252005;250454
2258;11;983;3431;1437;253423;250455
2259;16;983;13;1436;250001;250455
2260;7;983;3410;1437;253407;250456
2261;1405;983;3402;1438;251997;250457
2262;11;982;9;1437;250001;250457
2263;2387;983;378;1437;247993;250456
2264;15;983;9;1436;249997;250456
2265;11;982;14;1436;250006;250455
2266;2367;983;349;1435;247984;250454
2267;11;982;345;1435;250337;250454
2268;16;982;13;1434;250001;250454
2269;15;981;9;1433;249997;250454
2270;2317;982;349;1433;248035;250453
2271;2317;983;303;1432;247989;250452
2272;2309;983;307;1432;248001;250451
2273;2288;984;282;1431;247998;250449
2274;11;983;18;1431;250010;250449
2275;11;983;18;1430;250010;250449
2276;802;983;262;1430;249460;250449
2277;1760;983;9;1429;248251;250448
2278;2243;984;308;1429;248065;250447
2279;7;983;236;1428;250229;250447
2280;2235;984;13;1427;247779;250445
2281;2218;984;207;1427;247990;250444
2282;2231;985;199;1426;247969;250443
2283;7;985;207;1426;250200;250443
2284;2189;985;18;1425;247830;250442
2285;2189;986;13;1425;247825;250441
2286;2173;986;174;1424;248003;250440
2287;15;986;14;1423;250002;250440
2288;2152;986;145;1423;247995;250438
2289;2148;987;149;1422;248003;250437
2290;15;986;133;1422;250121;250437
2291;2120;987;9;1421;247892;250436
2292;2156;987;116;1421;247962;250435
2293;2112;988;4083;1422;251974;250436
2294;16;987;4099;1423;254087;250437
2295;11;987;4108;1424;254100;250439
2296;15;987;4108;1425;254096;250441
2297;7;986;4070;1426;254067;250442
2298;11;986;55;1426;250047;250442
2299;2054;986;50;1425;247996;250441
2300;15;986;34;1425;250022;250441
2301;2030;986;4024;1426;251995;250441
2302;11;986;26;1425;250018;250441
2303;2018;986;17;1425;248000;250440
2304;15;986;14;1424;250002;250440
2305;1995;986;13;1423;248019;250439
2306;1995;987;17;1423;248023;250438
2307;7;986;9;1422;250006;250438
2308;1966;987;13;1421;248049;250437
2309;1966;987;25;1421;248061;250436
2310;11;987;3940;1422;253932;250437
2311;7;986;3939;1423;253936;250439
2312;1970;987;3930;1424;251962;250439
2313;1920;987;9;1423;248092;250438
2314;15;987;3902;1425;253890;250440
2315;7;986;3897;1426;253894;250441
2316;11;986;3898;1427;253890;250443
2317;7;985;3922;1428;253915;250444
2318;15;985;9;1427;249997;250444
2319;15;985;3956;1428;253944;250446
2320;7;984;9;1428;250006;250445
2321;1855;984;13;1427;248158;250444
2322;1875;985;3830;1428;251959;250445
2323;15;984;5854;1430;255842;250447
2324;3824;986;9;1429;246187;250446
2325;3811;987;9;1429;246200;250444
2326;3807;988;9;1428;246204;250442
2327;600;988;13;1428;249413;250441
2328;3807;989;13;1427;246208;250440
2329;2466;990;9;1426;247543;250438
2330;7;989;13;1426;250010;250438
2331;3762;991;2214;1426;248455;250437
2332;426;990;9;1425;249586;250437
2333;15;990;14;1425;250002;250437
2334;1731;990;13;1424;248284;250436
2335;11;990;10063;1428;260055;250440
2336;15;989;14;1427;250002;250440
2337;3716;991;1704;1427;247988;250439
2338;15;990;9;1427;249997;250439
2339;1690;990;13;1426;248326;250438
2340;11;990;3673;1427;253665;250439
2341;7;990;3664;1428;253661;250440
2342;1698;990;13;1428;248318;250439
2343;11;989;3644;1428;253636;250441
2344;1648;990;13;1428;248365;250440
2345;1644;990;3626;1429;251982;250441
2346;11;990;3627;1430;253619;250442
2347;11;989;7622;1432;257614;250445
2348;11;989;9;1432;250001;250445
2349;11;988;3590;1433;253582;250446
2350;1599;989;3581;1434;251983;250447
2351;7;988;17;1433;250010;250447
2352;1557;988;3564;1434;252009;250447
2353;12;988;3551;1435;253539;250449
2354;1549;988;3551;1436;252004;250449
2355;7;988;17;1435;250014;250449
2356;1537;988;13;1435;248478;250448
2357;1524;988;3510;1435;251988;250449
2358;20;988;3531;1436;253514;250450
2359;1508;988;3485;1437;251980;250451
2360;7;988;3472;1438;253469;250452
2361;15;987;3469;1439;253457;250453
2362;15;987;3460;1440;253448;250455
2363;11;986;3465;1441;253457;250456
2364;11;986;9;1440;250001;250456
2365;5446;988;3435;1441;247992;250455
2366;1438;988;17;1440;248579;250454
2367;16;988;3418;1441;253406;250455
2368;7;987;3410;1442;253407;250456
2369;2404;988;416;1441;248013;250455
2370;1401;988;9;1441;248609;250455
2371;7;988;3380;1442;253377;250456
2372;2375;988;2146;1442;249773;250456
2373;373;988;2359;1442;251986;250456
2374;7;988;353;1442;250350;250456
2375;6367;990;9;1441;243643;250453
2376;2350;990;345;1441;247997;250452
2377;11;990;333;1440;250325;250452
2378;2325;991;13;1440;247691;250451
2379;2325;991;9;1439;247687;250450
2380;15;991;291;1439;250279;250450
2381;15;990;14;1438;250002;250450
2382;2288;991;17;1437;247729;250448
2383;11;990;279;1437;250271;250448
2384;11;990;258;1436;250250;250448
2385;2264;991;13;1436;247749;250447
2386;11;990;9;1435;250001;250447
2387;2239;991;229;1435;247990;250446
2388;2243;991;224;1434;247981;250445
2389;6326;993;13;1434;243689;250442
2390;15;993;216;1433;250204;250442
2391;11;993;14;1433;250006;250442
2392;11;992;195;1432;250187;250442
2393;2181;993;9;1431;247830;250441
2394;2193;993;18;1431;247826;250440
2395;15;993;162;1430;250150;250439
2396;11;992;154;1430;250146;250439
2397;7;992;13;1429;250006;250439
2398;2140;992;133;1429;247995;250438
2399;11;992;14;1428;250006;250438
2400;7;992;17;1428;250014;250438
2401;2120;992;9;1427;247892;250437
2402;2103;993;4103;1428;252003;250437
2403;2099;993;4099;1429;252003;250438
2404;2083;993;91;1429;248012;250437
2405;2083;994;4103;1430;252024;250438
2406;2075;994;4070;1431;251995;250438
2407;2058;995;4049;1432;251991;250439
2408;15;994;55;1431;250043;250439
2409;2046;995;34;1431;247988;250438
2410;2038;995;4034;1432;251996;250438
2411;7;995;17;1431;250010;250438
2412;7;994;4004;1432;254001;250440
2413;2001;995;5042;1434;253042;250441
2414;11;994;14;1433;250006;250441
2415;983;994;2992;1434;252010;250441
2416;11;994;14;1433;250006;250441
2417;7;994;9;1433;250006;250441
2418;11;993;14;1432;250006;250441
2419;16;993;9;1431;249997;250440
2420;1937;993;14;1431;248079;250440
2421;15;993;3923;1432;253911;250441
2422;7;992;13;1431;250010;250441
2423;11;992;3910;1432;253902;250442
2424;7;992;3893;1433;253890;250444
2425;5195;993;9;1433;244814;250441
2426;7;993;3885;1434;253882;250443
2427;15;992;3865;1435;253853;250444
2428;5871;995;9;1434;244141;250442
2429;1010;995;9;1434;248999;250441
2430;1941;995;9;1433;248070;250440
2431;15;994;3840;1434;253828;250441
2432;12;994;13;1433;250001;250441
2433;1656;994;9;1433;248353;250440
2434;1817;995;13;1432;248197;250439
2435;15;994;258;1432;250246;250439
2436;7;994;3793;1433;253786;250441
2437;11;993;3777;1434;253769;250442
2438;11;993;3777;1435;253769;250443
2439;11;993;18;1434;250010;250443
2440;1805;993;3747;1435;251943;250444
2441;1784;993;9;1434;248226;250443
2442;1826;994;13;1434;248187;250442
2443;11;993;3723;1435;253715;250443
2444;7;993;9;1434;250006;250443
2445;12;992;9;1434;249997;250443
2446;16;992;17;1433;250005;250443
2447;1689;992;13;1433;248327;250442
2448;11;992;3673;1433;253665;250443
2449;7;992;7813;1436;257810;250446
2450;11;991;3660;1437;253652;250448
2451;1665;991;3647;1438;251986;250448
2452;1644;992;17;1437;248373;250447
2453;1640;992;3643;1438;252003;250448
2454;11;992;3623;1439;253615;250449
2455;11;991;3615;1440;253607;250451
2456;1615;991;3602;1441;251987;250451
2457;1619;992;18;1440;248399;250450
2458;1595;992;17;1440;248423;250450
2459;1586;992;9;1439;248424;250449
2460;1574;992;13;1438;248440;250448
2461;286;992;17;1438;249733;250448
2462;11;992;9;1437;250001;250447
2463;12;991;3543;1438;253531;250449
2464;1541;992;3523;1439;251984;250449
2465;1533;992;3523;1440;251992;250450
2466;15;991;18;1439;250006;250450
2467;7;991;17;1439;250014;250450
2468;7;991;3493;1440;253490;250451
2469;1520;991;9;1439;248491;250450
2470;1545;991;3472;1440;251929;250451
2471;15;991;9;1439;249997;250450
2472;15;990;14;1439;250002;250450
2473;1458;990;17;1438;248563;250449
2474;1454;991;13;1437;248559;250449
2475;6623;993;3431;1438;246808;250447
2476;1425;993;17;1438;248592;250446
2477;1417;993;9;1437;248592;250446
2478;7;993;9;1437;250002;250446
2479;1405;993;3402;1437;251997;250446
2480;1405;993;18;1437;248613;250445
2481;7;993;9;1436;250006;250445
2482;11;992;18;1436;250010;250445
2483;1368;992;18;1435;248651;250444
2484;11;992;3356;1436;253348;250446
2485;2363;993;9;1435;247648;250444
2486;7;992;328;1435;250325;250444
2487;3176;993;10;1434;246836;250443
2488;2342;994;311;1434;247972;250442
2489;2383;994;295;1433;247914;250441
2490;11;994;18;1433;250010;250441
2491;15;993;9;1432;249997;250441
2492;15;993;9;1432;249997;250440
2493;15;993;9;1431;249997;250440
2494;2255;993;257;1431;248002;250439
2495;11128;997;249;1430;239123;250435
2496;12;997;232;1430;250220;250435
2497;2235;997;13;1429;247779;250434
2498;2259;998;13;1429;247754;250432
2499;11;997;199;1428;250191;250432
2500;15;997;9;1427;249997;250432
2501;2206;998;9;1427;247804;250431
2502;2185;998;4224;1428;252040;250432
2503;3886;999;174;1427;246289;250430
2504;11;999;14;1427;250006;250430
2505;15;998;158;1426;250146;250430
2506;7;998;136;1426;250133;250430
2507;15;998;133;1425;250121;250430
2508;2136;998;120;1425;247987;250429
2509;15;998;117;1424;250105;250429
2510;11;997;9;1424;250001;250428
2511;4254;999;100;1423;245848;250427
2512;11;998;4091;1424;254083;250428
2513;7;998;104;1424;250097;250428
2514;2083;998;4082;1425;252003;250428
2515;11;998;67;1424;250059;250428
2516;2079;998;4053;1425;251978;250429
2517;15;998;42;1425;250030;250429
2518;12;997;46;1424;250034;250429
2519;11;997;4021;1425;254013;250430
2520;12;997;4016;1426;254004;250431
2521;12;996;4012;1427;254000;250433
2522;2014;997;4008;1428;251995;250433
2523;20;996;3990;1429;253973;250435
2524;1982;997;9;1429;248028;250434
2525;1982;997;3969;1430;251988;250435
2526;1970;997;17;1429;248049;250434
2527;15;997;3960;1430;253948;250435
2528;1962;997;9;1430;248049;250434
2529;12;997;13;1429;250001;250434
2530;11;997;3923;1430;253915;250435
2531;15;996;14;1430;250002;250435
2532;1908;997;3897;1431;251992;250436
2533;1904;997;3897;1432;251996;250436
2534;1904;997;3889;1432;251988;250437
2535;1908;998;17;1432;248112;250436
2536;1896;998;13;1431;248120;250435
2537;1549;998;3864;1432;252317;250436
2538;12;998;3855;1433;253843;250437
2539;1850;998;3847;1434;251997;250438
2540;1900;999;13;1434;248116;250437
2541;7;998;13;1433;250010;250437
2542;1854;999;4277;1434;252423;250437
2543;1817;999;9;1434;248193;250437
2544;11;998;3790;1435;253782;250438
2545;1793;999;3785;1436;251993;250439
2546;1788;999;13;1435;248226;250438
2547;1776;999;9;1434;248234;250437
2548;1768;1000;3755;1435;251989;250437
2549;1760;1000;9;1435;248251;250437
2550;15;1000;3735;1436;253723;250438
2551;1751;1000;3739;1437;251990;250438
2552;1735;1000;3719;1437;251986;250439
2553;1722;1000;7726;1440;256006;250441
2554;1710;1001;3701;1441;251994;250442
2555;1706;1001;3689;1442;251986;250442
2556;1690;1001;3677;1443;251990;250443
2557;11;1001;14;1442;250006;250443
2558;11;1001;3673;1443;253665;250444
2559;1665;1001;9;1442;248348;250443
2560;1656;1001;3655;1443;251999;250444
2561;7;1001;3639;1444;253636;250445
2562;1640;1001;13;1443;248373;250444
2563;1623;1001;3631;1444;252008;250445
